Depth (m);Temperature (deg_C);Conductivity (S/m);Salinity (PSU)
2649;13.8448821879863;46.9982480049798;38.7433202163087
2650;13.8448943106131;46.9986161943666;38.7432819895736
2651;13.8449073459384;46.9989857469654;38.7432441596639
2652;13.8449212752879;46.9993566534391;38.7432067499222
2653;13.8449360760971;46.9997289028945;38.7431697805789
2654;13.8449517320261;47.0001024836601;38.7431332633053
2655;13.8449682376284;47.000477404295;38.7430972128851
2656;13.8449855718954;47.0008536507936;38.7430616293184
2657;13.8450037099284;47.0012311819172;38.7430264939309
2658;13.8450226416122;47.0016099572051;38.74299178338
2659;13.845042359944;47.0019899626517;38.7429574906629
2660;13.845062857921;47.00237118892;38.7429236134454
2661;13.84508410831;47.0027536064426;38.7428901525054
2662;13.845106065982;47.0031371817616;38.7428571187364
2663;13.8451286819172;47.0035218892001;38.7428245354808
2664;13.845151914099;47.0039077124183;38.7427924237473
2665;13.8451757041706;47.0042945930594;38.7427607858699
2666;13.8452000054466;47.0046825311235;38.7427296615313
2667;13.8452247852474;47.0050714799253;38.7426990320573
2668;13.8452500178961;47.0054612970744;38.7426687970744
2669;13.845275673047;47.0058518518518;38.7426388748833
2670;13.8453017110177;47.0062430088702;38.7426091907874
2671;13.8453280897915;47.006634642079;38.7425796770931
2672;13.8453547432306;47.0070266853408;38.7425503291316
2673;13.845381599751;47.0074190180516;38.7425210932151
2674;13.8454086196701;47.0078114674759;38.7424918526299
2675;13.8454357741986;47.0082039028945;38.7424625225646
2676;13.8454630119826;47.0085962861811;38.7424331170246
2677;13.8454902917834;47.0089886554622;38.7424037091503
2678;13.8455175972611;47.0093809780579;38.7423742826019
2679;13.8455449050731;47.0097730812325;38.7423447066604
2680;13.8455721825397;47.0101647875817;38.7423148576097
2681;13.8455993759726;47.0105558932462;38.7422846055089
2682;13.8456264270153;47.0109462651727;38.7422538873327
2683;13.8456532936508;47.0113359041394;38.7422227396514
2684;13.845679947868;47.0117248404917;38.7421912091503
2685;13.8457063530968;47.0121130897914;38.7421593386243
2686;13.8457324712107;47.0125006037971;38.7421271202926
2687;13.8457582835356;47.0128872541238;38.7420944607843
2688;13.8457837643946;47.0132730174292;38.7420613694367
2689;13.8458088530968;47.0136580057578;38.7420280003112
2690;13.8458334897292;47.0140422447868;38.7419944218799
2691;13.8458576501712;47.0144256248055;38.7419605469966
2692;13.8458812962963;47.0148079800809;38.7419262550576
2693;13.8459043728603;47.0151892195767;38.7418915196078
2694;13.845926835512;47.01556933629;38.7418563826642
2695;13.8459486399004;47.0159483699035;38.7418209235917
2696;13.8459697517896;47.0163263608777;38.7417852093059
2697;13.8459901501712;47.0167032835356;38.7417492343604
2698;13.8460097914722;47.0170790896358;38.7417129956427
2699;13.8460286227825;47.0174537192655;38.7416764908186
2700;13.8460465943044;47.0178271078431;38.7416397097728
2701;13.8460636718021;47.0181991915655;38.7416026299409
2702;13.8460798303766;47.0185698848428;38.7415651960784
2703;13.8460950529101;47.0189390608465;38.7415273046997
2704;13.846109318394;47.0193065725179;38.7414888414255
2705;13.8461225836446;47.0196723066449;38.7414497490663
2706;13.8461347996421;47.020036197868;38.7414100182851
2707;13.8461459403206;47.0203981773265;38.7413696144569
2708;13.8461559885621;47.0207582333489;38.7413285430283
2709;13.8461649233582;47.0211164631964;38.7412869028167
2710;13.8461727330377;47.0214729252256;38.7412447498444
2711;13.8461793911454;47.0218277112512;38.7412021930439
2712;13.8461848650016;47.0221808936352;38.7411593288982
2713;13.8461891281513;47.0225324498133;38.7411161659664
2714;13.846192158808;47.0228822833022;38.7410726388889
2715;13.8461939569717;47.0232303194055;38.7410286776377
2716;13.846194536648;47.0235765674603;38.7409842705415
2717;13.8461939056178;47.0239210788204;38.7409394541706
2718;13.8461920576564;47.0242638846094;38.7408942689854
2719;13.8461889888733;47.0246049607065;38.7408487079832
2720;13.8461847051043;47.0249443222845;38.7408027793339
2721;13.8461792086835;47.0252820160286;38.7407565227202
2722;13.846172517118;47.0256181271397;38.74071
2723;13.8461646514161;47.0259527303143;38.7406632671958
2724;13.8461556302521;47.0262858636788;38.7406163538749
2725;13.8461454769686;47.0266174805478;38.7405691946779
2726;13.8461342405851;47.0269474424214;38.7405216106443
2727;13.8461219771242;47.0272756839402;38.7404734850607
2728;13.8461087449424;47.027602237784;38.7404247852474
2729;13.8460946000623;47.0279272066605;38.7403755462185
2730;13.8460795774977;47.0282506909431;38.7403258239963
2731;13.8460636959228;47.028572849362;38.740275751634
2732;13.8460469662309;47.0288938515406;38.7402254800809
2733;13.8460294133209;47.0292138468721;38.7401751198257
2734;13.8460110854342;47.0295329551821;38.740124729225
2735;13.8459920152506;47.0298512535014;38.7400743409586
2736;13.8459722510115;47.0301687900716;38.7400239550265
2737;13.845951835512;47.0304855866791;38.7399735550887
2738;13.8459308115469;47.0308016339869;38.7399230913477
2739;13.8459092156863;47.0311169343293;38.7398725287893
2740;13.845887071273;47.0314315857454;38.7398219452225
2741;13.8458643806412;47.0317456489262;38.7397714013383
2742;13.8458411391223;47.0320591798942;38.7397209578276
2743;13.8458173443822;47.0323722743542;38.7396707103953
2744;13.8457929917523;47.0326849813259;38.739620708061
2745;13.8457680695612;47.0329972914721;38.7395709484905
2746;13.8457425684718;47.0333090600685;38.739521293962
2747;13.8457164877062;47.0336201595082;38.7394716207594
2748;13.8456898257081;47.0339305384376;38.7394218837535
2749;13.8456625731404;47.0342402497666;38.7393721444133
2750;13.8456347393402;47.0345493051665;38.7393224190787
2751;13.8456063227513;47.0348577310924;38.739272735761
2752;13.8455773015873;47.0351655641145;38.7392231458139
2753;13.8455476517274;47.0354727995643;38.7391736686897
2754;13.8455173506069;47.0357793868659;38.7391242802677
2755;13.8454863772176;47.0360852365391;38.7390749175226
2756;13.8454547105509;47.0363903275755;38.7390255734516
2757;13.8454223225957;47.0366946716464;38.738976276066
2758;13.8453892024588;47.0369982158419;38.7389269802365
2759;13.8453553563648;47.0373009103642;38.7388776330532
2760;13.8453208146592;47.0376027155307;38.7388281691565
2761;13.8452856076875;47.0379036570184;38.7387785885465
2762;13.8452497541239;47.0382037527233;38.7387288920012
2763;13.8452132586368;47.038503007314;38.7386790795207
2764;13.8451761235605;47.038801293184;38.7386290219421
2765;13.8451383488951;47.0390985169624;38.7385786282291
2766;13.8450999089636;47.0393945689387;38.738527823685
2767;13.8450607897604;47.0396893837535;38.7384765639589
2768;13.8450209889511;47.0399829940866;38.7384248747277
2769;13.8449805088702;47.0402754855276;38.7383728267974
2770;13.8449393565204;47.0405668541861;38.7383204077186
2771;13.8448975599129;47.0408570253657;38.7382675194522
2772;13.8448551377218;47.0411459337068;38.738214082633
2773;13.8448121078431;47.0414335107377;38.7381600186741
2774;13.844768487395;47.0417196825397;38.7381052474323
2775;13.8447242647059;47.042004484127;38.7380498202614
2776;13.8446794343293;47.0422879240585;38.7379937605042
2777;13.8446339814815;47.0425700311236;38.7379371117336
2778;13.8445878960473;47.0428507913166;38.7378798723934
2779;13.8445411686897;47.0431302396514;38.7378220915033
2780;13.8444937994087;47.0434084018052;38.7377637877373
2781;13.8444458162154;47.0436852941177;38.7377049447557
2782;13.8443972564581;47.0439608932462;38.7376455065359
2783;13.8443481318083;47.0442351501712;38.7375854240585
2784;13.8442984516029;47.0445079831933;38.7375246226268
2785;13.8442482298475;47.0447793199502;38.7374630298786
2786;13.8441974642079;47.0450491184252;38.7374006224712
2787;13.8441461570184;47.0453174603175;38.7373374797697
2788;13.8440943059446;47.0455845183629;38.7372737581699
2789;13.8440419203237;47.0458504069406;38.7372095393713
2790;13.8439890398382;47.0461151260504;38.7371447673514
2791;13.8439356909431;47.0463786718021;38.7370794047619
2792;13.8438819094305;47.0466410480859;38.737013426704
2793;13.8438277240896;47.0469023646125;38.7369469094304
2794;13.8437731154684;47.047162779334;38.7368800077809
2795;13.8437180835668;47.0474223902895;38.7368128081232
2796;13.8436626431684;47.0476812309368;38.7367453213508
2797;13.8436067779334;47.0479393362901;38.7366775894802
2798;13.8435504855276;47.0481967647059;38.7366096661998
2799;13.8434937729536;47.0484536399004;38.7365416495487
2800;13.8434366425459;47.0487101602863;38.7364737099284
2801;13.84337910831;47.0489664877062;38.7364059796141
2802;13.84332118892;47.0492225816994;38.7363384080299
2803;13.8432628890445;47.0494783022098;38.7362708644569
2804;13.8432041830065;47.0497336002179;38.7362033348895
2805;13.8431450560224;47.0499885434174;38.7361359025832
2806;13.843085506536;47.0502432882042;38.736068715375
2807;13.8430255345472;47.0504979419546;38.7360018689698
2808;13.8429651447246;47.0507524439776;38.7359353003423
2809;13.8429043829754;47.051006651883;38.7358688414255
2810;13.8428432671958;47.0512605454404;38.7358024657641
2811;13.8427818036103;47.0515141915655;38.7357362418301
2812;13.8427200365702;47.0517676556178;38.7356701929661
2813;13.8426580057579;47.0520209772798;38.7356043145036
2814;13.8425957205104;47.0522741402117;38.7355385830999
2815;13.8425331893869;47.0525270370371;38.7354728983816
2816;13.8424704077187;47.0527796529723;38.7354072494553
2817;13.8424073887333;47.0530319965764;38.735341626206
2818;13.8423441479925;47.0532841067538;38.7352760496421
2819;13.8422807135076;47.0535360511983;38.7352105571117
2820;13.8422171140679;47.0537878345783;38.7351451237161
2821;13.8421533699035;47.0540394070962;38.7350796786492
2822;13.8420894763461;47.054290803766;38.735014256925
2823;13.8420254427327;47.0545420580455;38.7349488795518
2824;13.8419612822907;47.0547932734205;38.734883627451
2825;13.8418970144725;47.0550445354809;38.7348185597572
2826;13.8418326392779;47.0552959095861;38.7347537301587
2827;13.8417681427015;47.0555474517585;38.7346891946779
2828;13.841703522409;47.0557991153128;38.7346249089636
2829;13.8416387970744;47.0560507703081;38.7345607321817
2830;13.8415740024899;47.0563023319328;38.7344965460629
2831;13.8415091900093;47.0565536951447;38.7344322035481
2832;13.8414443837535;47.05680487784;38.7343676953003
2833;13.8413796055089;47.0570559578276;38.7343030703392
2834;13.8413148716153;47.0573069701214;38.7342383450047
2835;13.841250165733;47.0575578960473;38.7341735262994
2836;13.8411854575163;47.0578087083722;38.7341086282291
2837;13.8411207454093;47.0580593456272;38.7340435971055
2838;13.8410560231871;47.0583098194834;38.7339784477124
2839;13.8409912916278;47.0585600972611;38.733913146592
2840;13.840926564737;47.0588100739185;38.7338475840336
2841;13.8408618611889;47.059059632742;38.7337816363212
2842;13.8407971809835;47.0593086756925;38.7337152124183
2843;13.8407325194522;47.0595572121071;38.7336483169935
2844;13.8406678625895;47.059805367258;38.7335810792094
2845;13.8406031660442;47.06005339169;38.7335137807345
2846;13.840538383131;47.0603014674759;38.7334466339869
2847;13.840473478836;47.0605496646436;38.7333797370059
2848;13.8404084251478;47.060798050887;38.7333131854964
2849;13.8403432220666;47.0610466938998;38.7332470448179
2850;13.8402779046063;47.0612955866791;38.7331812706193
2851;13.8402124984438;47.0615446070651;38.7331157173981
2852;13.8401470308123;47.0617935807657;38.7330501937441
2853;13.8400815079365;47.0620423560535;38.7329845479303
2854;13.8400159360411;47.0622908115468;38.7329186593526
2855;13.8399503151261;47.062538898226;38.7328524789916
2856;13.8398846125117;47.0627866044195;38.7327860208528
2857;13.8398187861811;47.0630340305011;38.7327194226579
2858;13.8397527987862;47.0632811788049;38.7326527318705
2859;13.8396866394336;47.0635279793028;38.7325858986928
2860;13.8396203260193;47.0637742709306;38.7325187550576
2861;13.8395538655462;47.0640199463119;38.7324511982571
2862;13.8394872650171;47.0642648840647;38.7323831115779
2863;13.8394205322129;47.0645088935574;38.7323143059446
2864;13.8393536616869;47.0647518152817;38.7322446366324
2865;13.8392866370993;47.0649936515717;38.7321741269841
2866;13.8392194537815;47.0652345222534;38.7321028968254
2867;13.8391521109555;47.0654745214753;38.7320310340803
2868;13.8390846164021;47.0657136523498;38.7319585387488
2869;13.8390169724557;47.0659519288827;38.731885420168
2870;13.8389491791161;47.0661894467787;38.7318117647059
2871;13.8388812737317;47.0664262597261;38.7317375957049
2872;13.8388133053221;47.0666623233738;38.7316628267974
2873;13.8387453042328;47.0668976844071;38.7315874712107
2874;13.8386773093682;47.067132403517;38.73151153906
2875;13.8386093448491;47.0673665577342;38.7314350723622
2876;13.8385414410209;47.067600200747;38.7313580967942
2877;13.8384736235605;47.0678333488951;38.731280612356
2878;13.838405917367;47.0680661297853;38.7312027217553
2879;13.8383383278867;47.0682986982571;38.7311245673825
2880;13.8382708714597;47.0685311173358;38.7310461935885
2881;13.8382035620915;47.0687634080299;38.7309676073763
2882;13.838136398226;47.0689956559291;38.7308888935574
2883;13.8380693814192;47.069228050887;38.7308102334267
2884;13.8380025023343;47.0694608193278;38.730731853408
2885;13.8379357656396;47.0696940476191;38.7306538281979
2886;13.8378691923436;47.0699277987862;38.7305761881419
2887;13.8378028127918;47.0701621101774;38.7304989332399
2888;13.8377366619981;47.0703969351074;38.7304219864612
2889;13.837670751634;47.0706321903206;38.730345262216
2890;13.8376050840336;47.0708678516962;38.7302687363834
2891;13.8375396638656;47.0711039052288;38.7301923902894
2892;13.8374744957983;47.0713404069406;38.7301162682851
2893;13.8374095564893;47.0715774361967;38.7300404660753
2894;13.8373448529412;47.0718149789916;38.7299649626517
2895;13.8372803944911;47.0720529793028;38.7298896879863
2896;13.8372161873638;47.0722914324619;38.729814624183
2897;13.837152237784;47.0725303446934;38.729739764239
2898;13.8370885582011;47.0727696661998;38.7296650373483
2899;13.8370251680672;47.0730093051665;38.7295903314659
2900;13.8369620650482;47.0732492452537;38.7295156325863
2901;13.8368992164644;47.0734895751634;38.7294410480859
2902;13.8368365896359;47.0737303789294;38.729366678338
2903;13.836774186897;47.0739717755991;38.7292926237161
2904;13.8367120152506;47.0742139091192;38.7292190071584
2905;13.8366500887022;47.0744569296608;38.7291459484905
2906;13.8365884189231;47.0747009562714;38.7290735340803
2907;13.8365270222534;47.0749459866169;38.7290017335823
2908;13.8364659189231;47.0751919218799;38.728930428727
2909;13.8364050910364;47.0754387838469;38.7288596630874
2910;13.8363444965764;47.0756866845627;38.7287895907252
2911;13.8362841269841;47.0759356520386;38.7287202482104
2912;13.8362239993775;47.0761855983504;38.7286515375039
2913;13.8361641526611;47.0764364005602;38.7285833123249
2914;13.8361046288515;47.0766879691877;38.7285154551821
2915;13.8360454528478;47.0769402474323;38.7284478968254
2916;13.8359866713352;47.0771931512605;38.7283805275443
2917;13.8359283403361;47.07744660831;38.7283132329598
2918;13.8358704691877;47.0777005392157;38.7282459337068
2919;13.8358130835668;47.0779548295985;38.7281785037348
2920;13.8357562184874;47.078209309057;38.7281107539682
2921;13.8356998926237;47.0784638958917;38.7280425910364
2922;13.8356441036415;47.0787186484594;38.7279740756302
2923;13.8355888873327;47.0789736375661;38.7279052419857
2924;13.8355343113912;47.0792288274199;38.7278359842826
2925;13.8354804365079;47.079484143324;38.727766171802
2926;13.8354272945845;47.0797395269219;38.7276957150638
2927;13.8353748902894;47.0799950202303;38.7276246444133
2928;13.8353232135076;47.0802507547464;38.7275530874572
2929;13.8352722517896;47.0805068323996;38.727481145347
2930;13.8352220066916;47.0807633115468;38.7274088624339
2931;13.835172447868;47.0810202528789;38.7273363157485
2932;13.8351235333022;47.0812776447246;38.727263540305
2933;13.8350752606598;47.0815354987551;38.7271905524432
2934;13.8350276346094;47.0817939293495;38.727117447868
2935;13.8349806582633;47.0820530112045;38.7270442896047
2936;13.8349343308435;47.0823127629941;38.7269711009959
2937;13.8348886476813;47.0825732220666;38.7268979217242
2938;13.8348436041083;47.0828343674136;38.7268247354497
2939;13.8347991806723;47.0830961850296;38.7267515483971
2940;13.8347553532524;47.0833587371615;38.7266784407096
2941;13.8347121234049;47.0836221187364;38.7266055057579
2942;13.8346695008031;47.0838862589876;38.726532774283
2943;13.8346274795245;47.084151053053;38.7264602559646
2944;13.8345860600173;47.0844163246438;38.7263878855837
2945;13.8345452655455;47.0846818619756;38.7263155426051
2946;13.834505138797;47.0849474584422;38.7262430974511
2947;13.8344657083005;47.0852129931023;38.7261705091838
2948;13.8344269795429;47.0854783955846;38.7260978088717
2949;13.834388932097;47.0857435740613;38.7260250370175
2950;13.8343515233772;47.0860084901877;38.7259522998378
2951;13.8343147311609;47.0862730784888;38.7258796511032
2952;13.8342785629936;47.0865371644253;38.7258070171523
2953;13.8342430126872;47.0868006338099;38.7257343919276
2954;13.834208081402;47.0870634733388;38.7256618587744
2955;13.834173792507;47.0873256493133;38.7255894582075
2956;13.8341401613142;47.0875870759059;38.7255171895716
2957;13.8341072066697;47.0878478019975;38.7254450755385
2958;13.8340749512779;47.0881078956723;38.7253731545113
2959;13.8340433981302;47.0883675280076;38.7253015777918
2960;13.8340125251991;47.0886268959323;38.7252305454722
2961;13.8339823218205;47.0888861302144;38.7251601852664
2962;13.8339527817337;47.0891452635711;38.7250905323995
2963;13.8339239028551;47.0894042355415;38.7250215317076
2964;13.8338957138523;47.0896628494583;38.72495296381
2965;13.8338682611868;47.0899209063977;38.7248845991611
2966;13.8338415709985;47.0901783074675;38.7248163311694
2967;13.8338156470807;47.0904349988149;38.7247481132516
2968;13.8337904836614;47.0906909021959;38.7246798812032
2969;13.8337660443223;47.0909459528138;38.7246116143627
2970;13.8337423084534;47.0912002043344;38.7245433847408
2971;13.8337192662918;47.0914537817537;38.7244753225424
2972;13.8336969069032;47.0917068371417;38.7244075889633
2973;13.8336752156381;47.0919595047596;38.7243403330772
2974;13.8336541621872;47.092211859966;38.7242736603281
2975;13.8336337530641;47.0924639696776;38.7242076361318
2976;13.8336140186089;47.0927158097872;38.7241422093251
2977;13.8335950022763;47.0929674128501;38.7240773639116
2978;13.8335767358403;47.0932189065884;38.7240131829637
2979;13.8335592180483;47.0934704616139;38.7239498270323
2980;13.8335424464095;47.0937222551722;38.7238874614398
2981;13.8335264345991;47.0939744721423;38.723826242991
2982;13.833511202689;47.0942273451151;38.723766371587
2983;13.8334967680273;47.0944811312076;38.7237080761246
2984;13.8334831660775;47.0947360109256;38.7236514878124
2985;13.8334704160574;47.0949920036842;38.7235966067571
2986;13.8334585145693;47.0952491005417;38.7235434308624
2987;13.8334474597324;47.0955073019101;38.7234919592511
2988;13.8334372575794;47.0957666266994;38.72344219816
2989;13.8334279373913;47.0960269438301;38.7233939987398
2990;13.8334195053918;47.0962880697843;38.7233471758369
2991;13.8334119380099;47.0965499761195;38.7233017149704
2992;13.8334052277188;47.0968126656364;38.723257621907
2993;13.8333993539477;47.0970761306887;38.723214917096
2994;13.8333942971007;47.0973404081904;38.7231736703165
2995;13.8333900626676;47.0976054803776;38.7231338703448
2996;13.8333866552211;47.0978713582743;38.7230955183121
2997;13.8333840646383;47.0981379297176;38.7230585077748
2998;13.8333822974164;47.0984049532911;38.7230225993605
2999;13.833381330342;47.0986722300113;38.7229876232841
3000;13.833381137544;47.0989396157183;38.7229534612833
3001;13.8333815331893;47.0992060347168;38.7229200483018
3002;13.8333825269615;47.0994713200484;38.7228872135171
3003;13.8333841394162;47.0997352130762;38.7228546903804
3004;13.833386384897;47.0999976659746;38.7228224202749
3005;13.833389259571;47.1002587151198;38.7227904489524
3006;13.833392746271;47.1005184057152;38.7227588507988
3007;13.8333967958073;47.1007767306772;38.7227276769277
3008;13.8333926919564;47.1009154918958;38.7227028218248
3009;13.8333888413898;47.1010541425456;38.7226779671996
3010;13.8333852410253;47.1011926734072;38.7226531138623
3011;13.8333818731862;47.1013311393367;38.7226283342892
3012;13.8333787293237;47.1014694947967;38.722603603611
3013;13.8333758202463;47.1016076877376;38.7225788690578
3014;13.833373119962;47.1017457857319;38.7225542247238
3015;13.8333706290613;47.1018838062445;38.7225297030375
3016;13.833368347315;47.1020217530693;38.7225053241372
3017;13.8333662736368;47.1021596157086;38.7224810953124
3018;13.8333643966211;47.1022974603743;38.7224571106378
3019;13.8333627027108;47.1024353133679;38.7224334209872
3020;13.8333611996575;47.1025731487442;38.7224100110714
3021;13.8333599245737;47.1027108735147;38.7223867804622
3022;13.8333589106501;47.1028484445034;38.7223636782602
3023;13.8333581654201;47.1029857818595;38.7223406381415
3024;13.8333576939903;47.1031228035375;38.7223175948324
3025;13.8333574989213;47.1032594251903;38.7222944841613
3026;13.833357591195;47.1033955018132;38.722271187645
3027;13.8333579738297;47.1035309778397;38.7222476801004
3028;13.8333586480789;47.1036658869426;38.7222240220954
3029;13.8333596562164;47.1038001364987;38.7222001099368
3030;13.8333610432215;47.1039336137018;38.7221758144787
3031;13.8333628277423;47.1040662963608;38.7221511188798
3032;13.8333650007092;47.10419825767;38.7221261245147
3033;13.8333675288273;47.1043295679782;38.7221009470047
3034;13.8333704064853;47.1044602625085;38.7220756467049
3035;13.8333736359473;47.1045903485836;38.7220502470137
3036;13.8333771826388;47.1047198892545;38.722024858546
3037;13.8333810073364;47.1048488881278;38.7219995470355
3038;13.8333851099692;47.1049773741503;38.7219743685808
3039;13.8333894649983;47.1051054380638;38.7219494614077
3040;13.833394039271;47.1052331554636;38.7219249636579
3041;13.8333988143786;47.1053605566047;38.7219009547559
3042;13.8334037908184;47.1054876369159;38.7218774519553
3043;13.8334089313187;47.1056143904966;38.7218545177932
3044;13.8334141810621;47.1057408505353;38.7218322785681
3045;13.8334194802801;47.1058670267887;38.721810839411
3046;13.8334247996813;47.1059928845389;38.7217902403286
3047;13.8334301400228;47.1061183488169;38.7217704568015
3048;13.833435524556;47.1062432971272;38.721751403973
3049;13.8334409537834;47.1063676282247;38.7217330405175
3050;13.8334464185329;47.106491241668;38.7217153387264
3051;13.8334519460066;47.1066140206722;38.7216982178332
3052;13.833457568592;47.1067359766777;38.7216817010738
3053;13.8334632750039;47.1068570725343;38.7216658205106
3054;13.8334690648499;47.1069771117332;38.7216504641514
3055;13.8334749493873;47.107095972438;38.7216355721386
3056;13.8334809365626;47.1072136009079;38.7216211483114
3057;13.8334870307744;47.1073298883105;38.7216071687175
3058;13.8334932529149;47.1074447885172;38.7215936526712
3059;13.8334996429554;47.1075581991354;38.721580547849
3060;13.8335062418601;47.1076699587028;38.7215677528151
3061;13.8335130364875;47.1077799355832;38.7215552448681
3062;13.8335200352501;47.1078881680895;38.7215429589586
3063;13.8335272413145;47.1079947885776;38.7215309223591
3064;13.833534651842;47.1081000323599;38.7215192637578
3065;13.8335422437464;47.1082041764636;38.7215081564282
3066;13.8335499878919;47.1083074814047;38.7214977629966
